shot_id,phase,n_slices,n_ood_slices,r_OOD,train_fraction_membership
24757,train,1,0,0,"25,100"
24758,train,3,0,0,"25,50,100"
24760,train,1,0,0,"50,100"
24781,train,52,0,0,"25,100"
24816,train,19,0,0,"50,100"
24820,train,18,0,0,"50,100"
24821,train,20,0,0,"25,100"
24822,train,19,0,0,"50,100"
24823,train,26,0,0,100
24826,train,23,0,0,"5,50,100"
24827,train,35,0,0,100
24828,train,1,0,0,"25,50,100"
24831,train,1,0,0,100
24833,train,25,0,0,100
24840,train,62,0,0,"50,100"
24843,train,55,0,0,"25,50,100"
24845,train,59,0,0,"25,100"
24846,train,51,0,0,"25,50,100"
24847,train,64,0,0,"25,100"
24848,train,75,0,0,100
24849,train,64,0,0,"50,100"
24850,train,52,0,0,100
24851,train,65,0,0,100
24860,train,2,0,0,"5,50,100"
24862,train,3,0,0,"25,50,100"
24863,train,2,0,0,100
24864,train,1,0,0,"50,100"
24867,train,7,0,0,"50,100"
24868,train,8,0,0,"25,50,100"
24887,train,1,0,0,"5,50,100"
24897,train,1,0,0,100
24905,train,1,0,0,"25,100"
24918,train,11,1,0.0909090909,100
24922,train,1,0,0,100
24926,train,1,0,0,"5,50,100"
24929,train,1,0,0,100
24934,train,1,0,0,100
24999,train,2,0,0,"5,100"
25000,train,1,0,0,100
25003,train,1,0,0,"50,100"
25004,train,28,0,0,"25,50,100"
25016,train,32,0,0,100
25017,train,1,0,0,"25,50,100"
25021,train,68,0,0,"1,50,100"
25023,train,62,0,0,100
25024,train,81,0,0,"25,50,100"
25026,train,2,0,0,100
25027,train,1,0,0,100
25029,train,1,0,0,100
25030,train,2,0,0,100
25034,train,4,0,0,100
25096,train,1,0,0,"50,100"
25108,train,6,0,0,"50,100"
25123,train,7,0,0,"25,50,100"
25142,train,1,0,0,"5,100"
25149,train,20,0,0,100
25150,train,23,0,0,"25,50,100"
25151,train,7,0,0,"50,100"
25154,train,6,0,0,100
25155,train,4,0,0,"50,100"
25156,train,22,0,0,"25,50,100"
25157,train,3,0,0,"25,50,100"
25161,train,2,0,0,"25,50,100"
25162,train,4,0,0,"50,100"
25165,train,2,0,0,"25,50,100"
25166,train,3,0,0,"25,100"
25167,train,1,0,0,"50,100"
25168,train,2,0,0,"25,50,100"
25169,train,3,0,0,"25,100"
25173,train,10,0,0,"50,100"
25174,train,6,0,0,"25,50,100"
25175,train,5,0,0,100
25194,train,2,0,0,"5,50,100"
25206,train,1,0,0,"5,25,100"
25207,train,12,0,0,"50,100"
25212,train,11,0,0,"50,100"
25213,train,6,0,0,"50,100"
25214,train,26,0,0,100
25215,train,4,0,0,"50,100"
25216,train,4,0,0,"5,50,100"
25217,train,3,0,0,"25,50,100"
25218,train,4,0,0,"50,100"
25219,train,1,0,0,"50,100"
25220,train,2,0,0,100
25221,train,1,0,0,"5,25,100"
25222,train,4,0,0,"50,100"
25223,train,2,0,0,"50,100"
25224,train,5,0,0,"50,100"
25225,train,2,0,0,100
25228,train,2,0,0,100
25234,train,1,0,0,"50,100"
25248,train,2,0,0,"25,100"
25277,train,1,0,0,"25,50,100"
25278,train,17,0,0,"25,100"
25279,train,31,0,0,100
25280,train,28,0,0,"50,100"
25282,train,44,0,0,"25,100"
25284,train,43,0,0,"50,100"
25288,train,23,0,0,100
25292,train,24,0,0,"50,100"
25294,train,24,0,0,100
25300,train,10,0,0,100
25301,train,1,0,0,100
25303,train,5,0,0,100
25304,train,1,0,0,100
25309,train,5,0,0,"1,100"
25325,train,2,0,0,"50,100"
25326,train,4,0,0,"50,100"
25327,train,2,0,0,100
25328,train,4,0,0,"50,100"
25329,train,2,0,0,100
25330,train,4,0,0,100
25331,train,4,0,0,"50,100"
25332,train,3,0,0,"25,100"
25333,train,3,0,0,"50,100"
25334,train,3,0,0,"50,100"
25336,train,3,0,0,100
25337,train,2,0,0,"50,100"
25338,train,3,0,0,"25,100"
25339,train,2,0,0,100
25340,train,3,0,0,"50,100"
25341,train,3,0,0,"50,100"
25342,train,2,0,0,"50,100"
25343,train,2,0,0,"25,50,100"
25346,train,31,0,0,"25,50,100"
25353,train,5,0,0,"50,100"
25355,train,2,0,0,100
25607,train,4,0,0,"50,100"
25616,train,4,0,0,"50,100"
25656,train,9,0,0,"50,100"
25664,train,2,0,0,"50,100"
25665,train,4,0,0,"50,100"
25666,train,10,0,0,"25,50,100"
25682,train,2,0,0,"50,100"
25688,train,2,0,0,100
25692,train,2,0,0,100
25693,train,1,0,0,"50,100"
25696,train,1,0,0,100
25697,train,6,0,0,100
25699,train,1,0,0,"50,100"
25701,train,1,0,0,100
25703,train,10,0,0,"50,100"
25707,train,1,0,0,"25,50,100"
25710,train,6,0,0,"50,100"
25711,train,4,0,0,"50,100"
25712,train,9,0,0,"50,100"
25713,train,9,0,0,"1,50,100"
25714,train,11,0,0,"25,100"
25715,train,9,0,0,"50,100"
25716,train,10,0,0,100
25717,train,3,0,0,"50,100"
25719,train,4,0,0,100
25757,train,7,0,0,"50,100"
25758,train,2,0,0,"50,100"
25762,train,4,0,0,100
25767,train,2,0,0,"25,100"
25772,train,5,0,0,100
25782,train,6,0,0,"50,100"
25787,train,12,0,0,"50,100"
25788,train,11,0,0,"25,100"
25790,train,12,0,0,"1,100"
25791,train,13,0,0,"50,100"
25792,train,18,0,0,100
25852,train,9,0,0,"50,100"
25855,train,17,0,0,"25,50,100"
25866,train,11,0,0,"25,50,100"
25907,train,6,0,0,"5,100"
25951,train,1,0,0,"25,50,100"
25972,train,5,0,0,"50,100"
25985,train,10,0,0,100
25986,train,9,0,0,"50,100"
25987,train,11,0,0,"50,100"
25990,train,16,0,0,"25,100"
25991,train,17,0,0,"25,100"
25992,train,15,0,0,"25,50,100"
25993,train,8,0,0,100
25994,train,16,0,0,"5,50,100"
25995,train,15,0,0,100
25998,train,11,0,0,100
25999,train,17,0,0,100
26000,train,11,0,0,100
26016,train,5,0,0,100
26017,train,10,0,0,100
26083,train,18,0,0,"50,100"
26084,train,17,0,0,100
26129,train,5,0,0,"50,100"
26130,train,8,0,0,"25,50,100"
26131,train,8,0,0,100
26132,train,19,0,0,"5,50,100"
26133,train,21,1,0.0476190476,"50,100"
26134,train,8,0,0,"50,100"
26135,train,5,0,0,"25,50,100"
26136,train,6,0,0,100
26137,train,7,0,0,"25,50,100"
26138,train,5,0,0,100
26152,train,8,0,0,"50,100"
26153,train,15,0,0,100
26154,train,11,0,0,"25,50,100"
26155,train,11,0,0,100
26163,train,15,0,0,100
26164,train,21,0,0,100
26165,train,19,0,0,"5,25,100"
26166,train,9,0,0,100
26167,train,11,1,0.0909090909,"5,100"
26168,train,19,0,0,100
26169,train,11,0,0,"25,50,100"
26170,train,17,0,0,"5,25,100"
26171,train,15,1,0.0666666667,"50,100"
26172,train,17,0,0,100
26173,train,18,0,0,"50,100"
26174,train,19,0,0,100
26176,train,14,0,0,"25,50,100"
26177,train,8,0,0,100
26178,train,8,0,0,"50,100"
26180,train,1,0,0,"50,100"
26184,train,12,0,0,"5,100"
26193,train,16,0,0,"5,50,100"
26194,train,18,0,0,100
26197,train,16,0,0,100
26201,train,16,0,0,100
26366,train,2,0,0,"25,50,100"
26410,train,17,0,0,100
26411,train,21,0,0,"50,100"
26496,train,4,0,0,"25,50,100"
26541,train,1,0,0,"50,100"
26544,train,27,0,0,"25,50,100"
26546,train,2,0,0,100
26550,train,2,0,0,"1,50,100"
26551,train,1,0,0,100
26552,train,1,0,0,"50,100"
26554,train,1,0,0,"1,100"
26555,train,4,0,0,100
26574,train,2,0,0,100
26575,train,4,0,0,100
26805,train,4,0,0,"50,100"
26819,train,1,0,0,"25,50,100"
26928,train,7,0,0,"25,100"
26929,train,2,0,0,"25,50,100"
26933,train,1,0,0,100
26947,train,5,0,0,"50,100"
26948,train,1,0,0,"50,100"
26957,train,2,0,0,"50,100"
26991,train,1,0,0,"25,100"
27024,train,2,0,0,"50,100"
27063,train,6,0,0,"5,100"
27073,train,5,0,0,100
27077,train,6,0,0,100
27082,train,7,0,0,"5,25,50,100"
27083,train,5,0,0,100
27084,train,8,0,0,"25,50,100"
27090,train,2,0,0,"25,50,100"
27120,train,5,0,0,100
27121,train,1,0,0,"25,100"
27124,train,1,0,0,"25,100"
27131,train,3,0,0,"50,100"
27132,train,2,0,0,100
27141,train,2,0,0,"50,100"
27203,train,2,0,0,"25,100"
27205,train,4,0,0,100
27207,train,1,0,0,"50,100"
27208,train,4,0,0,100
27209,train,1,0,0,"25,50,100"
27211,train,6,0,0,"25,100"
27212,train,2,0,0,100
27222,train,11,0,0,100
27299,train,2,0,0,"50,100"
27300,train,2,0,0,"5,50,100"
27303,train,1,0,0,"5,100"
27311,train,7,0,0,100
27312,train,7,0,0,"5,25,50,100"
27315,train,5,0,0,"25,50,100"
27338,train,2,0,0,100
27340,train,7,0,0,"50,100"
27352,train,2,0,0,"50,100"
27353,train,3,0,0,"25,50,100"
27359,train,3,0,0,100
27360,train,1,0,0,"25,100"
27372,train,8,0,0,"50,100"
27410,train,26,0,0,"25,100"
27441,train,38,0,0,"5,50,100"
27475,train,12,0,0,100
27476,train,14,0,0,"50,100"
27481,train,5,0,0,"25,50,100"
27499,train,6,0,0,100
27509,train,7,0,0,"50,100"
27597,train,28,0,0,100
27599,train,13,0,0,"50,100"
27623,train,4,0,0,100
27683,train,7,0,0,"50,100"
27698,train,1,0,0,"25,100"
27709,train,13,0,0,100
27710,train,9,0,0,"25,50,100"
27713,train,4,0,0,100
27715,train,9,0,0,"25,50,100"
27722,train,17,0,0,100
27763,train,2,0,0,"25,50,100"
27792,train,8,0,0,100
27794,train,1,0,0,100
27796,train,1,0,0,100
27798,train,10,0,0,100
27800,train,1,0,0,100
27811,train,5,0,0,"50,100"
27830,train,5,0,0,"25,100"
27846,train,6,0,0,"25,50,100"
27850,train,6,0,0,100
27879,train,14,0,0,"50,100"
27881,train,10,0,0,"50,100"
27895,train,2,0,0,"50,100"
27898,train,2,0,0,100
27929,train,16,0,0,"25,50,100"
27930,train,9,0,0,100
27931,train,9,0,0,"50,100"
27933,train,14,0,0,"25,100"
27934,train,12,0,0,"50,100"
27936,train,1,0,0,100
27937,train,8,0,0,"25,50,100"
27943,train,7,0,0,"25,50,100"
27945,train,2,0,0,"50,100"
27962,train,1,0,0,100
27987,train,4,0,0,"50,100"
27990,train,10,0,0,"50,100"
27997,train,38,0,0,100
28051,train,21,0,0,"50,100"
28065,train,1,0,0,"50,100"
28089,train,2,0,0,100
28097,train,39,0,0,100
28121,train,7,0,0,"25,100"
28146,train,3,0,0,"50,100"
28160,train,3,0,0,100
28230,train,7,0,0,"5,50,100"
28237,train,3,0,0,"50,100"
28241,train,2,0,0,100
28242,train,6,0,0,"50,100"
28244,train,15,1,0.0666666667,"50,100"
28268,train,1,0,0,"50,100"
28304,train,4,0,0,"25,100"
28305,train,48,0,0,"25,100"
28306,train,61,0,0,100
28308,train,38,0,0,100
28309,train,38,0,0,"25,100"
28310,train,48,0,0,"5,100"
28314,train,8,0,0,100
28346,train,1,0,0,"50,100"
28783,train,7,0,0,"25,50,100"
28784,train,13,0,0,100
28785,train,5,0,0,100
28802,train,21,0,0,"25,100"
28814,train,16,0,0,"50,100"
28817,train,8,0,0,"50,100"
28820,train,7,0,0,"50,100"
28823,train,18,0,0,"50,100"
28828,train,9,0,0,100
28829,train,4,0,0,"50,100"
28833,train,9,0,0,"50,100"
28848,train,4,0,0,"25,100"
28849,train,16,0,0,100
28854,train,10,0,0,"50,100"
28857,train,12,0,0,"50,100"
28858,train,9,0,0,"25,50,100"
28865,train,20,0,0,"25,50,100"
28866,train,27,0,0,100
28868,train,12,0,0,"50,100"
28897,train,18,0,0,"50,100"
28899,train,19,0,0,100
28900,train,6,0,0,100
28946,train,1,0,0,"50,100"
28976,train,25,0,0,"25,50,100"
28986,train,16,0,0,100
28988,train,17,0,0,"50,100"
28989,train,13,0,0,"50,100"
28990,train,7,0,0,"50,100"
28991,train,45,0,0,"50,100"
28992,train,1,0,0,100
28997,train,22,0,0,"50,100"
28998,train,16,0,0,100
28999,train,19,0,0,"50,100"
29000,train,8,0,0,"25,50,100"
29002,train,8,0,0,"25,100"
29003,train,12,0,0,100
29004,train,15,0,0,"50,100"
29007,train,1,0,0,"5,100"
29009,train,8,0,0,100
29012,train,31,0,0,"25,100"
29017,train,17,0,0,"5,50,100"
29018,train,10,0,0,100
29021,train,17,0,0,"50,100"
29022,train,12,0,0,"50,100"
29023,train,18,0,0,100
29025,train,21,0,0,"50,100"
29026,train,27,0,0,100
29027,train,18,0,0,"50,100"
29070,train,6,0,0,"25,50,100"
29120,train,14,0,0,100
29136,train,17,0,0,100
29137,train,8,0,0,"25,50,100"
29138,train,18,0,0,100
29143,train,11,0,0,"25,50,100"
29144,train,2,0,0,"25,100"
29146,train,10,0,0,"50,100"
29149,train,8,0,0,"50,100"
29150,train,9,0,0,"25,100"
29165,train,13,0,0,100
29166,train,27,0,0,100
29199,train,2,0,0,100
29202,train,2,0,0,"25,100"
29205,train,1,0,0,100
29227,train,22,0,0,100
29265,train,2,0,0,100
29330,train,8,0,0,100
29406,train,9,0,0,"50,100"
29410,train,25,0,0,100
29413,train,24,0,0,"25,50,100"
29414,train,23,0,0,"50,100"
29415,train,23,0,0,"50,100"
29436,train,9,0,0,"50,100"
29437,train,8,0,0,100
29464,train,15,0,0,100
29500,train,11,0,0,100
29515,train,2,0,0,"50,100"
29517,train,6,0,0,"25,100"
29520,train,14,0,0,100
29521,train,11,0,0,"50,100"
29522,train,9,0,0,"25,50,100"
29524,train,15,0,0,"25,100"
29525,train,16,0,0,"25,50,100"
29538,train,17,0,0,100
29563,train,15,0,0,"25,100"
29575,train,10,0,0,"25,100"
29576,train,15,0,0,"50,100"
29581,train,11,0,0,"50,100"
29606,train,34,2,0.0588235294,"50,100"
29610,train,13,0,0,100
29611,train,14,0,0,"25,100"
29614,train,17,0,0,100
29615,train,13,0,0,"50,100"
29616,train,10,0,0,"50,100"
29621,train,14,0,0,"25,50,100"
29622,train,12,0,0,"50,100"
29629,train,14,0,0,"25,100"
29690,train,14,0,0,100
29714,train,15,0,0,"50,100"
29741,train,21,0,0,"25,50,100"
29811,train,3,0,0,"50,100"
29812,train,3,0,0,"50,100"
29818,train,5,0,0,"5,25,50,100"
29821,train,7,0,0,"25,100"
29832,train,17,0,0,"50,100"
29834,train,17,0,0,"25,50,100"
29835,train,1,0,0,"50,100"
29840,train,14,0,0,100
29852,train,2,0,0,"50,100"
29876,train,13,0,0,"50,100"
29888,train,51,0,0,"50,100"
29889,train,25,0,0,"50,100"
29890,train,45,1,0.0222222222,"50,100"
29891,train,49,1,0.0204081633,"25,50,100"
29892,train,68,3,0.0441176471,"25,50,100"
29958,train,14,0,0,100
29964,train,2,0,0,"50,100"
29974,train,13,0,0,100
30008,train,8,0,0,100
30009,train,1,0,0,"25,100"
30022,train,1,0,0,100
30052,train,10,0,0,"50,100"
30053,train,22,0,0,"5,25,50,100"
30054,train,16,0,0,"25,50,100"
30055,train,16,0,0,"50,100"
30056,train,12,0,0,100
30057,train,11,0,0,100
30097,train,1,0,0,100
30107,train,22,0,0,100
30165,train,2,0,0,100
30173,train,33,0,0,"5,50,100"
30174,train,43,2,0.0465116279,"5,100"
30177,train,16,0,0,"25,100"
30178,train,2,0,0,"25,50,100"
30189,train,2,0,0,"50,100"
30250,train,1,0,0,"50,100"
30251,train,1,0,0,"50,100"
30253,train,1,0,0,"50,100"
30254,train,18,0,0,100
30317,train,17,0,0,"50,100"
30319,train,23,0,0,100
30350,train,14,0,0,"50,100"
30354,train,2,0,0,100
30361,train,11,0,0,"25,100"
30362,train,8,0,0,"50,100"
30451,train,1,0,0,"50,100"
12673,val,22,8,0.363636364,
12674,val,29,8,0.275862069,
12676,val,21,3,0.142857143,
12679,val,22,3,0.136363636,
12715,val,4,2,0.5,
12734,val,9,4,0.444444444,
12847,val,21,9,0.428571429,
12848,val,20,9,0.45,
12851,val,16,8,0.5,
13040,val,33,6,0.181818182,
13041,val,20,5,0.25,
13042,val,27,7,0.259259259,
14551,val,23,7,0.304347826,
14552,val,23,9,0.391304348,
14554,val,18,6,0.333333333,
14606,val,25,12,0.48,
14612,val,20,5,0.25,
14647,val,11,4,0.363636364,
15077,val,30,14,0.466666667,
15079,val,13,4,0.307692308,
15124,val,2,1,0.5,
15126,val,21,3,0.142857143,
15128,val,21,3,0.142857143,
15146,val,8,3,0.375,
15306,val,15,2,0.133333333,
15321,val,27,4,0.148148148,
16313,val,4,2,0.5,
16314,val,45,6,0.133333333,
16317,val,34,5,0.147058824,
16319,val,30,7,0.233333333,
16320,val,45,19,0.422222222,
16321,val,48,24,0.5,
16322,val,27,6,0.222222222,
16323,val,25,4,0.16,
16325,val,28,8,0.285714286,
16391,val,36,11,0.305555556,
16444,val,44,9,0.204545455,
16447,val,19,3,0.157894737,
16448,val,5,1,0.2,
16449,val,39,8,0.205128205,
16450,val,29,7,0.24137931,
16451,val,45,12,0.266666667,
16851,val,18,9,0.5,
16852,val,22,10,0.454545455,
16853,val,20,9,0.45,
16854,val,20,5,0.25,
16855,val,18,9,0.5,
16856,val,20,10,0.5,
16857,val,20,7,0.35,
16858,val,21,9,0.428571429,
16860,val,20,7,0.35,
16918,val,14,3,0.214285714,
16983,val,12,6,0.5,
17007,val,21,8,0.380952381,
17008,val,19,8,0.421052632,
17009,val,21,9,0.428571429,
17010,val,23,9,0.391304348,
17015,val,21,9,0.428571429,
17016,val,20,10,0.5,
17018,val,19,6,0.315789474,
18304,val,28,13,0.464285714,
18655,val,25,11,0.44,
18657,val,30,13,0.433333333,
18662,val,23,10,0.434782609,
18670,val,2,1,0.5,
18716,val,24,9,0.375,
19533,val,22,7,0.318181818,
20118,val,19,2,0.105263158,
20123,val,17,7,0.411764706,
20126,val,29,14,0.482758621,
20602,val,24,6,0.25,
20626,val,18,7,0.388888889,
20887,val,11,5,0.454545455,
21041,val,4,2,0.5,
21420,val,10,2,0.2,
21650,val,2,1,0.5,
22708,val,25,9,0.36,
22746,val,26,6,0.230769231,
22823,val,26,8,0.307692308,
22827,val,6,2,0.333333333,
23307,val,2,1,0.5,
23686,val,4,1,0.25,
23695,val,9,3,0.333333333,
23732,val,11,5,0.454545455,
23735,val,8,4,0.5,
23738,val,6,3,0.5,
23855,val,38,18,0.473684211,
23858,val,16,3,0.1875,
23919,val,8,1,0.125,
23928,val,11,5,0.454545455,
23934,val,8,4,0.5,
23940,val,18,7,0.388888889,
24037,val,33,16,0.484848485,
24645,val,4,2,0.5,
24652,val,3,1,0.333333333,
24656,val,3,1,0.333333333,
24696,val,14,3,0.214285714,
24698,val,19,5,0.263157895,
24699,val,26,10,0.384615385,
24729,val,9,2,0.222222222,
24911,val,15,2,0.133333333,
25111,val,21,9,0.428571429,
25177,val,8,4,0.5,
25183,val,24,3,0.125,
25184,val,34,14,0.411764706,
25189,val,9,2,0.222222222,
25196,val,4,1,0.25,
26128,val,9,1,0.111111111,
26198,val,12,5,0.416666667,
26491,val,3,1,0.333333333,
26493,val,10,4,0.4,
26573,val,2,1,0.5,
26578,val,12,2,0.166666667,
26950,val,4,1,0.25,
26951,val,5,1,0.2,
26958,val,6,3,0.5,
27125,val,9,1,0.111111111,
27128,val,3,1,0.333333333,
27302,val,15,6,0.4,
27351,val,2,1,0.5,
27478,val,10,4,0.4,
27494,val,19,5,0.263157895,
27500,val,9,3,0.333333333,
27615,val,15,7,0.466666667,
27656,val,3,1,0.333333333,
27699,val,4,2,0.5,
27707,val,7,2,0.285714286,
27711,val,5,1,0.2,
27813,val,4,1,0.25,
27815,val,8,4,0.5,
27816,val,9,3,0.333333333,
27847,val,4,2,0.5,
27848,val,3,1,0.333333333,
27851,val,6,3,0.5,
27891,val,8,1,0.125,
27892,val,6,1,0.166666667,
28000,val,8,3,0.375,
28004,val,11,4,0.363636364,
28084,val,3,1,0.333333333,
28087,val,5,2,0.4,
28158,val,8,3,0.375,
28161,val,9,4,0.444444444,
28162,val,11,3,0.272727273,
28211,val,5,1,0.2,
28240,val,6,3,0.5,
28248,val,8,3,0.375,
28278,val,3,1,0.333333333,
28286,val,5,1,0.2,
28287,val,4,2,0.5,
28841,val,4,2,0.5,
29073,val,8,3,0.375,
29076,val,16,8,0.5,
29094,val,11,5,0.454545455,
29151,val,17,2,0.117647059,
29285,val,7,2,0.285714286,
29296,val,21,7,0.333333333,
29302,val,30,14,0.466666667,
29376,val,16,3,0.1875,
29492,val,37,17,0.459459459,
29608,val,37,5,0.135135135,
29638,val,23,10,0.434782609,
29646,val,41,17,0.414634146,
29666,val,24,12,0.5,
29669,val,38,18,0.473684211,
29678,val,41,20,0.487804878,
29989,val,23,8,0.347826087,
30005,val,27,12,0.444444444,
30062,val,4,2,0.5,
30137,val,17,8,0.470588235,
30209,val,6,2,0.333333333,
12714,test,8,8,1,
12716,test,11,11,1,
12717,test,21,21,1,
12722,test,7,7,1,
12726,test,25,25,1,
12728,test,37,33,0.891891892,
12729,test,9,9,1,
12730,test,14,14,1,
12731,test,10,10,1,
12732,test,22,22,1,
12733,test,14,12,0.857142857,
12736,test,4,3,0.75,
12737,test,1,1,1,
12767,test,16,16,1,
12769,test,8,8,1,
12770,test,7,7,1,
12849,test,19,14,0.736842105,
12850,test,21,14,0.666666667,
13047,test,8,7,0.875,
13048,test,15,15,1,
13050,test,3,2,0.666666667,
13051,test,17,16,0.941176471,
13052,test,15,13,0.866666667,
13058,test,14,14,1,
13082,test,6,6,1,
13083,test,32,32,1,
14545,test,32,32,1,
14546,test,26,26,1,
14547,test,19,19,1,
14548,test,22,21,0.954545455,
14549,test,7,6,0.857142857,
14639,test,25,24,0.96,
14641,test,30,23,0.766666667,
14643,test,10,10,1,
14644,test,6,6,1,
14645,test,7,7,1,
14646,test,12,10,0.833333333,
14654,test,12,12,1,
15078,test,5,4,0.8,
15081,test,18,13,0.722222222,
15084,test,13,13,1,
15129,test,5,3,0.6,
15145,test,7,4,0.571428571,
15368,test,14,14,1,
15369,test,7,7,1,
15371,test,22,17,0.772727273,
15372,test,7,4,0.571428571,
15373,test,21,17,0.80952381,
15375,test,20,17,0.85,
16044,test,7,7,1,
16045,test,10,6,0.6,
16160,test,5,5,1,
16161,test,6,6,1,
16162,test,34,31,0.911764706,
16163,test,14,14,1,
16171,test,3,3,1,
16172,test,50,50,1,
16173,test,3,3,1,
16311,test,23,23,1,
16315,test,24,17,0.708333333,
16446,test,8,8,1,
16982,test,7,5,0.714285714,
17012,test,2,2,1,
17014,test,4,3,0.75,
17102,test,14,8,0.571428571,
17105,test,16,13,0.8125,
17107,test,23,12,0.52173913,
17108,test,21,12,0.571428571,
17109,test,21,12,0.571428571,
17735,test,7,7,1,
17736,test,10,7,0.7,
17737,test,27,27,1,
17739,test,10,10,1,
17740,test,5,5,1,
17742,test,14,14,1,
17745,test,16,16,1,
17747,test,33,33,1,
17748,test,11,11,1,
17750,test,6,6,1,
17752,test,18,18,1,
17759,test,14,14,1,
17760,test,8,8,1,
17761,test,21,21,1,
17766,test,41,41,1,
18300,test,31,27,0.870967742,
18301,test,35,28,0.8,
18302,test,33,33,1,
18303,test,31,31,1,
18305,test,25,25,1,
18306,test,31,31,1,
18309,test,14,14,1,
18310,test,10,10,1,
18314,test,19,19,1,
18315,test,11,11,1,
18328,test,23,22,0.956521739,
18435,test,10,10,1,
18445,test,13,12,0.923076923,
18601,test,35,34,0.971428571,
18602,test,31,31,1,
18604,test,24,24,1,
18627,test,38,38,1,
18628,test,39,39,1,
18629,test,28,28,1,
18630,test,23,23,1,
18631,test,9,7,0.777777778,
18633,test,36,36,1,
18634,test,37,37,1,
18635,test,35,35,1,
18638,test,25,20,0.8,
18639,test,26,26,1,
18640,test,30,28,0.933333333,
18641,test,7,5,0.714285714,
18643,test,37,37,1,
18644,test,37,37,1,
18645,test,40,40,1,
18646,test,9,9,1,
18647,test,6,6,1,
18648,test,4,4,1,
18654,test,13,13,1,
18656,test,44,44,1,
18658,test,15,15,1,
18659,test,15,15,1,
18660,test,36,36,1,
18661,test,39,39,1,
18665,test,8,8,1,
18667,test,36,36,1,
18668,test,41,41,1,
18669,test,39,39,1,
18671,test,34,34,1,
18713,test,44,44,1,
18714,test,31,31,1,
18715,test,39,39,1,
18746,test,23,23,1,
18747,test,37,37,1,
18748,test,18,18,1,
18784,test,10,10,1,
18785,test,3,3,1,
18786,test,13,13,1,
18788,test,18,18,1,
18789,test,16,9,0.5625,
18790,test,12,9,0.75,
18791,test,17,17,1,
18793,test,22,22,1,
18803,test,4,4,1,
18808,test,42,42,1,
18809,test,6,5,0.833333333,
18810,test,35,35,1,
18811,test,38,38,1,
18812,test,27,27,1,
18866,test,30,28,0.933333333,
18867,test,20,19,0.95,
18868,test,41,41,1,
18869,test,15,15,1,
18870,test,12,11,0.916666667,
18871,test,6,6,1,
18872,test,6,6,1,
18873,test,16,15,0.9375,
18874,test,11,11,1,
19792,test,16,15,0.9375,
20084,test,19,19,1,
20086,test,17,17,1,
20087,test,27,27,1,
20093,test,32,32,1,
20096,test,17,13,0.764705882,
20100,test,29,29,1,
20104,test,26,23,0.884615385,
20105,test,25,25,1,
20106,test,12,12,1,
20107,test,20,20,1,
20109,test,21,21,1,
20116,test,25,22,0.88,
20121,test,22,16,0.727272727,
20500,test,41,41,1,
20501,test,32,31,0.96875,
20600,test,18,17,0.944444444,
20601,test,3,3,1,
20607,test,2,2,1,
20608,test,23,23,1,
20610,test,26,26,1,
20619,test,10,10,1,
20885,test,25,25,1,
20886,test,21,21,1,
20888,test,23,23,1,
20890,test,17,17,1,
20891,test,40,40,1,
20892,test,16,16,1,
20893,test,6,6,1,
20894,test,38,38,1,
20895,test,58,57,0.982758621,
20896,test,34,34,1,
20897,test,50,50,1,
20899,test,11,9,0.818181818,
20900,test,18,15,0.833333333,
20901,test,38,38,1,
20902,test,24,24,1,
20903,test,26,26,1,
20905,test,25,25,1,
20910,test,39,39,1,
20911,test,29,29,1,
20912,test,11,10,0.909090909,
20913,test,41,41,1,
20914,test,14,13,0.928571429,
20915,test,17,16,0.941176471,
20928,test,27,27,1,
20929,test,33,33,1,
20930,test,39,39,1,
20931,test,24,24,1,
21419,test,17,17,1,
21421,test,24,24,1,
21422,test,29,28,0.965517241,
21424,test,32,32,1,
21533,test,30,30,1,
21534,test,25,25,1,
21535,test,29,29,1,
21536,test,27,27,1,
21537,test,33,33,1,
21539,test,11,11,1,
21540,test,20,20,1,
21541,test,19,19,1,
21542,test,27,26,0.962962963,
21543,test,16,16,1,
21544,test,26,23,0.884615385,
21545,test,29,29,1,
21654,test,13,7,0.538461538,
21729,test,15,15,1,
21731,test,32,32,1,
21732,test,4,4,1,
21733,test,5,5,1,
21756,test,50,47,0.94,
21762,test,31,31,1,
21763,test,17,17,1,
21764,test,9,9,1,
21767,test,20,20,1,
21768,test,8,7,0.875,
21769,test,24,24,1,
21770,test,27,23,0.851851852,
21771,test,22,22,1,
21772,test,32,32,1,
21799,test,27,27,1,
21801,test,18,18,1,
21802,test,21,21,1,
21803,test,25,23,0.92,
21807,test,43,41,0.953488372,
21808,test,21,21,1,
21924,test,26,26,1,
21925,test,7,7,1,
21926,test,9,9,1,
21928,test,10,10,1,
21929,test,19,19,1,
21930,test,28,28,1,
21931,test,16,16,1,
21932,test,1,1,1,
21933,test,14,14,1,
21956,test,36,33,0.916666667,
21957,test,26,26,1,
21997,test,39,35,0.897435897,
21999,test,35,27,0.771428571,
22000,test,43,43,1,
22002,test,18,18,1,
22003,test,22,22,1,
22004,test,32,32,1,
22006,test,30,30,1,
22009,test,34,32,0.941176471,
22012,test,1,1,1,
22016,test,2,2,1,
22017,test,4,4,1,
22018,test,18,18,1,
22023,test,20,20,1,
22024,test,16,16,1,
22025,test,13,13,1,
